Id,ACTION
97,0.7524648764314236
98,0.9774742840033095
99,0.9703073019531686
100,0.9499029207020453
101,0.9578041490786965
102,0.7054042672278892
103,0.9433237125720351
104,0.9431737959831911
105,0.9139470698853123
106,0.9682252144683138
107,0.9717174903010412
108,0.9437396930022107
109,0.9716449822024242
110,0.9397937488094895
111,0.9322579428654124
112,0.968455519718106
113,0.9465131750563534
114,0.9611227922430323
115,0.9688240192090851
116,0.9785836766613223
117,0.9369121524854487
118,0.95559349315526
119,0.9698649497820973
120,0.9613516553643167
121,0.9635878757063048
122,0.9752745533503516
123,0.9560775676368126
124,0.9766846144434673
125,0.9557163825489009
126,0.9536269969931295
127,0.8849096249519982
128,0.9430036030986625
129,0.923953905049161
130,0.9688239900561926
131,0.9781464172484167
132,0.9836890070566415
133,0.9433237125720351
134,0.9349602606093163
135,0.9766846144434673
136,0.9402635970808212
137,0.9864466001683057
138,0.9752745533503516
139,0.936172724390559
140,0.967533819899026
141,0.9476229232100244
142,0.9512357372307053
143,0.9837816900638324
144,0.9635878757063048
145,0.9703073019531686
146,0.827783359807385
147,0.89060131341916
148,0.9444969408233598
149,0.9693628890329017
150,0.9688240192090851
151,0.9692645071889793
152,0.9370052484044664
153,0.9752745533503516
154,0.9437396930022107
155,0.9397937488094895
156,0.9532058946150787
157,0.9565060927612798
158,0.9679958157451131
159,0.966075044704661
160,0.9405317518094171
161,0.9361933032997476
162,0.9766846144434673
163,0.9649255559555604
164,0.9465131750563534
165,0.9665373281596609
166,0.9671178394688503
167,0.9437396930022107
168,0.9437396930022107
169,0.9836890070566415
170,0.9649255559555604
171,0.9692645071889793
172,0.9579066367706883
173,0.967533819899026
174,0.9573897500114833
175,0.9560520697622277
176,0.9818939950727141
177,0.9296949109146824
178,0.9703073019531686
179,0.9715946833009134
180,0.89060131341916
181,0.5097078452541037
182,0.9688239900561926
183,0.9665373281596609
184,0.9577153124524751
185,0.9698248848789888
186,0.8318218634630944
187,0.967533819899026
188,0.9296949109146824
189,0.9311477206634422
190,0.9781464172484167
191,0.9766846144434673
192,0.9405289634979218
193,0.9781464172484167
194,0.9499029207020453
195,0.9671178394688503
196,0.9703073019531686
197,0.9671178394688503
198,0.9638792728728062
199,0.9698248848789888
200,0.7617756026378031
201,0.9635878757063048
202,0.9635878757063048
203,0.9280869487919877
204,0.9437396930022107
205,0.9680207411972355
206,0.9550092749980383
207,0.9771097989266313
208,0.9433237125720351
209,0.938797685450378
210,0.9149592299152255
211,0.9687105835288261
212,0.9538477360027241
213,0.9652664643111227
214,0.9647367047413056
215,0.9437396930022107
216,0.9532058946150787
217,0.9587521730143007
218,0.9688715001482816
219,0.9786329175365932
220,0.9673863463022437
221,0.9338829067257655
222,0.9705396526627018
223,0.9635878757063048
224,0.9431737959831911
225,0.9776550283637966
226,0.7955110127499624
227,0.9280869487919877
228,0.9741854905450652
229,0.9693628890329017
230,1.0004603103162983
231,0.9433237125720351
232,0.9600478684188342
233,0.9565060927612798
234,0.5992894303097147
235,0.9153899347732245
236,0.9296949109146824
237,0.9544352260037544
238,0.9864466001683057
239,0.9322579428654124
240,0.977525779356807
241,0.9665373281596609
242,0.7346226834515363
243,0.6659464221730703
244,0.9437396930022107
245,0.9415417410335046
246,0.9955175118947085
247,0.9660695270945936
248,0.9538873134150252
249,0.9745821814181418
250,0.9893487968845787
251,0.9741478926886575
252,0.6551061707505864
253,0.9635878757063048
254,0.9647646393361049
255,0.9654169448401805
256,0.9665373281596609
257,0.9675718624679025
258,0.936172724390559
259,0.9534575435424665
260,0.9781464172484167
261,0.9703073019531686
262,0.9635878757063048
263,0.9835847099691776
264,0.9766846144434673
265,0.9649255559555604
266,0.9433237125720351
267,0.9809117202186882
268,0.9775625907197301
269,0.9745821814181418
270,0.9771097989266313
271,0.9845218179183016
272,0.9590946738597044
273,0.976721105928031
274,0.7827598237845043
275,0.9781464172484167
276,0.6874527379100546
277,0.9635878757063048
278,0.9635878757063048
279,0.8746544146988607
280,0.947125633864092
281,0.9781464172484167
282,0.9707110597666586
283,0.7032027565552854
284,0.9532058946150787
285,0.9671178394688503
286,0.9694443246124602
287,0.9856716679525701
288,0.9557163825489009
289,0.9415417410335046
290,0.9649255559555604
291,0.9280869487919877
292,0.967533819899026
293,0.9693628890329017
294,0.967533819899026
295,0.9679264271147764
296,0.49227001485711164
297,0.7965585544445406
298,0.9679264271147764
299,0.8527465076080882
300,0.9703073019531686
301,0.8881329287286466
302,0.9671178394688503
303,0.689251932765231
304,0.9440125024102574
305,0.9597478544949964
306,0.9437396930022107
307,0.9565060927612798
308,0.9811176123981192
309,0.9405362657505042
310,0.9719380885820209
311,0.9745248315499534
312,0.9376437237740161
313,0.9544352260037544
314,0.9405289634979218
315,0.9654169448401805
316,0.9752745533503516
317,0.9409982615965913
318,0.9780284505050214
319,0.9751683475288683
320,0.9769809850636573
321,0.9766846144434673
322,0.522106107175551
323,0.9766846144434673
324,0.9791967537551698
325,0.7558411566888399
326,0.9629134147575865
327,0.9882623488739648
328,0.9771097989266313
329,0.9648282032219534
330,0.9771097989266313
331,0.9679958157451131
332,0.9499029207020453
333,0.9727699342489138
334,0.9241525908778074
335,0.9797659728104084
336,0.9433237125720351
337,0.9731546506809218
338,0.9688240192090851
339,0.9570365882646734
340,0.9376437237740161
341,0.9735798351640857
342,0.9864466001683057
343,0.9421369256206165
344,0.9687696597757921
345,0.9836047813964754
346,0.9651398389171096
347,0.9611227922430323
348,0.9594496686450875
349,0.9809629161920003
350,0.9134426162811512
351,0.9331110269791791
352,1.0051646879411773
353,0.9685579116909313
354,0.6371996587753279
355,0.977987775202894
356,0.9678916834995294
357,0.9437396930022107
358,0.9421369256206165
359,0.978933341297725
360,0.34469417350660464
361,0.976317348114541
362,0.9488844265135682
363,0.9604951617264248
364,0.6348750664237482
365,0.9670484508385137
366,0.9671178394688503
367,0.9776550283637966
368,0.9737603060619012
369,0.9433237125720351
370,0.9735798351640857
371,0.9498524876925183
372,0.9671178394688503
373,0.8154525111430758
374,0.7418269996900815
375,0.9491790462601469
376,0.9671178394688503
377,0.753828569233866
378,0.967533819899026
379,0.9781464172484167
380,0.9433237125720351
381,0.9430036030986625
382,0.9296949109146824
383,1.0142905525680634
384,0.9506865987614196
385,0.9421369256206165
386,0.9693628890329017
387,0.9553094049287477
388,0.960760701077201
389,0.9550306670245539
390,0.9646119674982101
391,0.8050517720364685
392,0.9868632326861831
393,0.9533490863383567
394,0.9781464172484167
395,0.940399404190469
396,0.9985483055302693
397,0.9703073019531686
398,0.9613731380026875
399,0.9631777739116507
400,0.9635878757063048
401,0.9749981618483174
402,0.9679264271147764
403,0.9985483055302693
404,0.9693628890329017
405,0.9781464172484167
406,0.9423671147579682
407,0.9559531765257906
408,0.9693628890329017
409,0.9646119674982101
410,0.9421369256206165
411,0.9781464172484167
412,0.9433237125720351
413,0.9280869487919877
414,0.948756894396491
415,0.9766846144434673
416,0.9546146865943782
417,0.9642113768994909
418,0.960760701077201
419,0.9719215945170551
420,0.9617186937014606
421,0.957323485501304
422,0.9446655115411648
423,0.9376437237740161
424,0.9296949109146824
425,0.9648282032219534
426,0.9703073019531686
427,0.9735798351640857
428,0.9397937488094895
429,0.956714852204224
430,0.9809169989467318
431,0.9671178394688503
432,0.8916947147303858
433,0.9433237125720351
434,0.9322579428654124
435,0.9503457287747056
436,1.0033485698138476
437,0.9296949109146824
438,0.4935268188747934
439,0.9376437237740161
440,0.5761297027033173
441,0.9721334707312168
442,0.9766846144434673
443,0.964723858486934
444,0.9679958157451131
445,0.9401483025032409
446,0.977525779356807
447,0.9280869487919877
448,0.9670484508385137
449,0.976317348114541
450,0.9516903782128121
451,0.8627255491734058
452,0.9397937488094895
453,0.9749069527853594
454,0.930790914725519
455,0.9649293660369662
456,0.9698248848789888
457,0.972130850568037
458,0.9880333253101132
459,0.9635878757063048
460,0.9418223510550264
461,0.88560163353242
462,0.9654169448401805
463,0.9663039445670463
464,0.9665373281596609
465,0.9727699342489138
466,0.9771097989266313
467,0.5782028056115893
468,0.956714852204224
469,0.9709860500038334
470,0.967533819899026
471,0.9507307046531381
472,0.9647646393361049
473,0.9721358774786043
474,0.939789709528991
475,0.9671178394688503
476,0.9415417410335046
477,0.9693628890329017
478,0.977525779356807
479,0.9654169448401805
480,0.9635878757063048
481,0.9635878757063048
482,0.9322834407399974
483,0.9781464172484167
484,0.9864466001683057
485,0.9766846144434673
486,0.9437396930022107
487,0.9376437237740161
488,0.9696946703721154
489,0.9635878757063048
490,0.9437396930022107
491,0.9296949109146824
492,0.9635878757063048
493,0.9511386971886712
494,0.9635878757063048
495,0.9649293660369662
496,0.9871625776962648
497,0.9652940554465396
498,0.9771097989266313
499,0.9680606825957127
500,0.967533819899026
501,0.9749981618483174
502,0.9635878757063048
503,0.9671178394688503
504,0.9665373281596609
505,0.9638792728728062
506,0.9781464172484167
507,0.9749069527853594
508,0.9565060927612798
509,0.9499029207020453
510,0.43982429970728726
511,0.9424663192044375
512,0.9791338470581246
513,0.9560775676368126
514,0.8527465076080882
515,0.9643745699431057
516,0.9692399996392608
517,0.9775625907197301
518,0.9780235278547758
519,0.9577727495087394
520,0.9280869487919877
521,0.9739233671326246
522,0.9536580887803113
523,0.9635878757063048
524,0.3737980760540164
525,0.9507357315637054
526,0.4684626814484998
527,0.9611938947243884
528,0.9648282032219534
529,0.9448408982663477
530,0.9670484508385137
531,0.9296949109146824
532,0.9454290970415226
533,0.9635878757063048
534,0.9045085897839006
535,0.9791967537551698
536,0.9612881841121155
537,0.9845781875303281
538,0.936172724390559
539,0.9660695270945936
540,0.9433237125720351
541,0.9454918126843876
542,0.9724861986520423
543,0.9741194593901655
544,0.9635878757063048
545,0.9649293660369662
546,0.9660440292200086
547,0.9665373281596609
548,0.9497659925665649
549,0.9415417410335046
550,0.971786588934776
551,0.976317348114541
552,0.9322579428654124
553,0.9671178394688503
554,0.9520072323330694
555,0.9649255559555604
556,0.9437396930022107
557,0.9654169448401805
558,0.9397937488094895
559,0.9507357315637054
560,0.9660440292200086
561,0.9538477360027241
562,0.9693628890329017
563,0.9864466001683057
564,0.8343681479670493
565,0.9745248315499534
566,0.9400729274820485
567,0.9703073019531686
568,0.9421328461156527
569,0.9296949109146824
570,0.960760701077201
571,0.7034539845975355
572,0.9836890070566415
573,0.9300931865182099
574,0.9208868315948531
575,0.9781464172484167
576,0.969768311472098
577,0.9745821814181418
578,0.9731546506809218
579,0.9451450768816893
580,0.9405289634979218
581,0.9692399996392608
582,0.9693334959943687
583,0.9701842919022736
584,0.851867247569303
585,0.977525779356807
586,0.9702809302122729
587,0.954391881102546
588,0.9405289634979218
589,0.9517244760474934
590,0.9564406868062452
591,0.9798740769277856
592,0.9643617197369838
593,0.9455620434494066
594,0.9943011078054076
595,0.9779959367193589
596,0.9749981618483174
597,0.9671178394688503
598,0.8028673581921706
599,0.965384215787592
600,0.9465131750563534
601,0.9635878757063048
602,0.9431737959831911
603,0.9781464172484167
604,0.9720134816934034
605,0.94842339087374
606,0.9647596056169464
607,0.9635878757063048
608,0.9537624335153307
609,0.9716449822024242
610,0.9648282032219534
611,0.9882213123583506
612,0.9574152478860682
613,0.9560223935586623
614,0.9215580411976001
615,0.9703073019531686
616,0.7293470217542644
617,0.9528475094348058
618,0.9476087334261256
619,1.002802992921238
620,0.9649255559555604
621,0.9671178394688503
622,0.976317348114541
623,0.9643745699431057
624,0.9433237125720351
625,0.94842339087374
626,0.9802992614109496
627,0.9388204874038162
628,0.9559786909601581
629,0.9562493834081744
630,0.9652940554465396
631,0.959966010928207
632,0.9864466001683057
633,0.969768311472098
634,0.9882213123583506
635,0.9511386971886712
636,0.992538259368897
637,0.9670484508385137
638,0.967533819899026
639,0.9415417410335046
640,0.9818939950727141
641,0.9665373281596609
642,0.9635878757063048
643,0.9749981618483174
644,0.971840597432668
645,0.9397937488094895
646,0.9280869487919877
647,0.9397937488094895
648,0.9421369256206165
649,0.9875306541618988
650,0.8601568930546923
651,0.9611938947243884
652,0.9635878757063048
653,0.7924075544144716
654,0.9671178394688503
655,0.965244183652129
656,0.9698248848789888
657,0.961061440849188
658,0.9723539538187381
659,0.9781464172484167
660,0.9727699342489138
661,0.9682252144683138
662,0.9634342784510879
663,0.965244183652129
664,0.9749981618483174
665,0.9444969408233598
666,0.9635878757063048
667,0.9415417410335046
668,0.9653075999770423
669,0.9437396930022107
670,0.930790914725519
671,0.925201709068082
672,0.9638792728728062
673,0.8335905995043789
674,0.9536580887803113
675,0.965244183652129
676,0.9649293660369662
677,0.9569726813620004
678,0.9660440292200086
679,0.967533819899026
680,0.9671178394688503
681,0.9515326560294484
682,0.8232754815480705
683,0.9433237125720351
684,0.9660440292200086
685,0.9653075999770423
686,0.9625897702110767
687,0.9296949109146824
688,0.964723858486934
689,0.9679264271147764
690,0.9421369256206165
691,0.9654169448401805
692,0.9635878757063048
693,0.9374882296937416
694,0.967533819899026
695,0.9788195255612178
696,0.689617494257257
697,0.9725604037163683
698,0.9690659140802093
699,0.9836890070566415
700,0.9864466001683057
701,0.9625450809421154
702,0.9654204588821124
703,0.9421369256206165
704,0.9649255559555604
705,0.9532058946150787
706,0.904224846513198
707,0.9781464172484167
708,0.9693628890329017
709,0.976317348114541
710,0.9671178394688503
711,0.9314768065771267
712,0.9635878757063048
713,0.983095187855802
714,0.9693628890329017
715,0.9834654672504575
716,0.8102029162525269
717,0.9378596222009055
718,0.9528475094348058
719,1.0004603103162983
720,0.9421369256206165
721,0.9433061136468903
722,0.9584516834690507
723,0.9538873134150252
724,0.9280869487919877
725,0.9652940554465396
726,0.9679958157451131
727,0.9538873134150252
728,0.9781464172484167
729,0.9532058946150787
730,0.9437396930022107
731,0.9419024146035986
732,0.9703073019531686
733,0.9635878757063048
734,0.9693628890329017
735,0.9401483025032409
736,0.920329885509091
737,0.9296949109146824
738,0.9635878757063048
739,0.9665373281596609
740,0.9685579116909313
741,0.9745821814181418
742,0.9651398389171096
743,0.9671178394688503
744,0.9649255559555604
745,0.9560520697622277
746,0.9437396930022107
747,0.9421369256206165
748,0.9679264271147764
749,0.9703073019531686
750,0.9693628890329017
751,0.9538179247846885
752,0.9713313937450739
753,0.9565060927612798
754,0.9723539538187381
755,0.969768311472098
756,0.936172724390559
757,0.9721793879764853
758,0.968455519718106
759,0.9565377854182728
760,0.9635878757063048
761,0.9493566250873016
762,0.9647367047413056
763,0.9721334707312168
764,0.9465131750563534
765,0.9635878757063048
766,0.9771097989266313
767,0.9671178394688503
768,0.9652664643111227
769,0.9664074060678586
770,0.9525156678952953
771,0.9693628890329017
772,0.9296949109146824
773,0.9665373281596609
774,0.957074866777384
775,0.9727699342489138
776,0.9112400658093224
777,0.9536580887803113
778,0.9555627105299824
779,0.9538873134150252
780,0.8969711813250703
781,0.8154525111430758
782,0.9635878757063048
783,0.9654169448401805
784,0.9474659990911775
785,0.7098827726095703
786,0.9532058946150787
787,0.9544352260037544
788,0.9431737959831911
789,0.9703073019531686
790,0.9592993836728939
791,0.9534093151834123
792,0.9671178394688503
793,0.9511386971886712
794,0.9858188331220331
795,0.9538873134150252
796,0.9049047206587556
797,0.9602448159667696
798,0.9809169989467318
799,0.9635878757063048
800,0.9791338470581246
801,0.9532058946150787
802,0.9671178394688503
803,0.9376603618899984
804,0.9659058924075014
805,0.965244183652129
806,0.9635878757063048
807,0.7336451639859259
808,0.9325577236875918
809,0.9774941117443411
810,0.9882213123583506
811,0.9623724607704138
812,0.9139470698853123
813,0.9779959367193589
814,0.960760701077201
815,0.7346226834515363
816,0.9781464172484167
817,0.9635878757063048
818,0.967533819899026
819,0.9507357315637054
820,0.9465131750563534
821,0.9688715001482816
822,0.967533819899026
823,0.9671178394688503
824,0.9721363710870443
825,0.9654169448401805
826,0.9439360353286319
827,0.9914808998458415
828,0.9475323043119989
829,0.9525156678952953
830,0.9649255559555604
831,0.9538707664142474
832,0.9878370386449831
833,0.9665373281596609
834,0.9635878757063048
835,0.9635878757063048
836,0.9435001261867533
837,0.9633322219224129
838,0.9698649497820973
839,0.936172724390559
840,0.9635878757063048
841,0.9693628890329017
842,0.9649255559555604
843,0.9692124085038439
844,0.9649255559555604
845,0.9665373281596609
846,0.9674644312686893
847,0.9405623635626666
848,0.976317348114541
849,0.9681419312607557
850,0.7275171206726176
851,0.9635878757063048
852,0.9604951617264248
853,0.9415417410335046
854,0.5432748988745396
855,0.9437396930022107
856,0.957076161554133
857,0.9612011748352589
858,0.9682946030986505
859,0.9635184870759681
860,0.9693628890329017
861,0.9693628890329017
862,0.9292637124217878
863,0.9532058946150787
864,0.9774601609518154
865,0.8412952621864054
866,0.8273131762665987
867,0.9663868476306031
868,0.967533819899026
869,0.9771097989266313
870,0.9735798351640857
871,0.9437396930022107
872,0.9296949109146824
873,0.9635878757063048
874,0.9701842919022736
875,0.9654169448401805
876,0.9671178394688503
877,0.9643618574285486
878,0.9296949109146824
879,0.9308716745444825
880,0.9437396930022107
881,0.9437396930022107
882,0.9668979703094559
883,0.9670484508385137
884,0.966075044704661
885,0.933805055833532
886,0.9654169448401805
887,0.9433552864555658
888,0.9864466001683057
889,0.9693628890329017
890,0.9946395356184458
891,0.9946395356184458
892,0.9533490863383567
893,0.9296949109146824
894,0.9693628890329017
895,0.9421369256206165
896,0.9703073019531686
897,0.9656018347631967
898,0.9709872802342809
899,0.9613823730526249
900,0.9802992614109496
901,0.9559786909601581
902,0.958116042575758
903,0.9639514878360526
904,0.977987775202894
905,0.9654169448401805
906,0.9735798351640857
907,0.9744554429196167
908,0.9946395356184458
909,0.967533819899026
910,0.9649255559555604
911,0.9864466001683057
912,0.9421369256206165
913,0.967533819899026
914,0.9836890070566415
915,0.9555627105299824
916,0.9613136819867004
917,0.9671178394688503
918,0.9408516461140048
919,0.9665373281596609
920,0.9648282032219534
921,0.8295152287519648
922,0.9727699342489138
923,0.6874527379100546
924,0.9257286291668839
925,0.7346226834515363
926,0.9654204588821124
927,0.9631777739116507
928,0.953658536588407
929,0.9864466001683057
930,0.9799394540831124
931,0.9682946030986505
932,0.9499029207020453
933,0.9735798351640857
934,0.9671178394688503
935,0.9634540883896422
936,0.8225089112217464
937,0.9664910251348366
938,0.9671178394688503
939,0.9401483025032409
940,0.9635878757063048
941,0.9766846144434673
942,0.9649255559555604
943,0.6206642626132657
944,0.977987775202894
945,0.968455519718106
946,0.9534093151834123
947,0.9680207411972355
948,0.8882465650920756
949,0.943194898709061
950,0.9727699342489138
951,0.9703073019531686
952,0.8737605463868603
953,0.9685579116909313
954,0.9679958157451131
955,0.9732319300950009
956,0.83099803834989
957,0.9538873134150252
958,0.940399404190469
959,0.6946028284023333
960,0.9296949109146824
961,0.9438597577347012
962,0.9700007828388852
963,0.9696946703721154
964,0.9430036030986625
965,0.9538873134150252
966,0.8050517720364685
967,0.9525156678952953
968,0.9609950081227859
969,0.9709860500038334
970,0.9845218179183016
971,0.9584516834690507
972,0.9671178394688503
973,0.9664043746498884
974,0.9688240192090851
975,0.9334347064952125
976,0.9435489168877556
977,0.9415417410335046
978,0.9634342784510879
979,0.9433237125720351
980,0.7557325248756368
981,0.9766846144434673
982,0.9643745699431057
983,0.9845781875303281
984,0.6130546988355844
985,0.9836890070566415
986,0.9437396930022107
987,0.9741520836407236
988,0.9864466001683057
989,0.9635878757063048
990,0.9614292097382855
991,0.7536131935737447
992,0.9437396930022107
993,0.9693628890329017
994,0.9721334707312168
995,0.9534093151834123
996,0.9657262000260975
997,0.6855820979599633
998,0.940399404190469
999,0.9625897702110767
1000,0.9882609864525403
1001,0.9703073019531686
1002,0.964041898705357
1003,0.9639514878360526
1004,0.9660440292200086
1005,0.968455519718106
1006,0.925201709068082
1007,0.9777716439024601
1008,0.9671178394688503
1009,0.9703073019531686
1010,0.9670484508385137
1011,0.9705396526627018
1012,0.9142462933072746
1013,0.9578811388961034
1014,0.9433237125720351
1015,0.9635878757063048
1016,0.9736183010208836
1017,0.6776159796566955
1018,0.9450717047960502
1019,0.947125633864092
1020,0.9635878757063048
1021,0.9538873134150252
1022,0.964041898705357
1023,0.8028673581921706
1024,0.9693334959943687
1025,0.9603227693493812
1026,0.9397937488094895
1027,0.9649255559555604
1028,0.9809117202186882
1029,0.9671178394688503
1030,0.9557163825489009
1031,0.9638792728728062
1032,0.9745248315499534
1033,0.977100594873643
1034,0.9299711556059884
1035,0.9693628890329017
1036,0.9752745533503516
1037,0.9419024146035986
1038,0.9546146865943782
1039,0.9433237125720351
1040,0.9703073019531686
1041,0.9507357315637054
1042,0.9703073019531686
1043,0.6052847192946644
1044,0.623500294275171
1045,0.7126675643649084
1046,0.9643745699431057
1047,0.9688715001482816
1048,0.9507307046531381
1049,0.7346226834515363
1050,0.9769809850636573
1051,0.967533819899026
1052,0.9559270871077549
1053,0.9802992614109496
1054,0.9635878757063048
1055,0.9665373281596609
1056,0.9376437237740161
1057,0.9433237125720351
1058,0.9635878757063048
1059,0.9649301927885399
1060,0.9507357315637054
1061,0.961587353387488
1062,0.967533819899026
1063,0.9415417410335046
1064,0.9559531765257906
1065,0.9745248315499534
1066,0.9771097989266313
1067,0.9499029207020453
1068,0.9322579428654124
1069,0.960760701077201
1070,0.9681240989206259
1071,0.8486815104521674
1072,0.9781464172484167
1073,0.9278175077308382
1074,0.9695903038561934
1075,0.9678916834995294
1076,0.9538873134150252
1077,0.9548801864954961
1078,0.977525779356807
1079,0.9560520697622277
1080,0.9296949109146824
1081,0.9953888101977286
1082,0.9560520697622277
1083,0.9635878757063048
1084,0.9752745533503516
1085,0.8002210233211386
1086,0.9781464172484167
1087,0.977525779356807
1088,0.9864466001683057
1089,0.9550092749980383
1090,0.9716449822024242
1091,0.9602448159667696
1092,0.9846475761606648
1093,0.9635878757063048
1094,0.9703073019531686
1095,1.0079381699953207
1096,0.9741854905450652
1097,0.9566369306665974
1098,0.9625450809421154
1099,0.9671178394688503
1100,0.9582963513436598
1101,0.9376437237740161
1102,0.976317348114541
1103,0.9781464172484167
1104,0.9507357315637054
1105,0.9635878757063048
1106,0.9703073019531686
1107,0.9771097989266313
1108,0.9771097989266313
1109,0.9702379133228319
1110,0.9538873134150252
1111,0.9882213123583506
1112,0.9703073019531686
1113,0.9837816900638324
1114,0.967533819899026
1115,0.9493566250873016
1116,0.9671178394688503
1117,0.9280869487919877
1118,0.9296949109146824
1119,0.9511386971886712
1120,0.9613516553643167
1121,0.9794597908077561
1122,0.8413774872632626
1123,0.9417743106240156
1124,0.9645680627110285
1125,0.9635878757063048
1126,0.9415417410335046
1127,0.9652940554465396
1128,0.9897647773147543
1129,0.9701842919022736
1130,0.9781464172484167
1131,0.9698248848789888
1132,0.9296949109146824
1133,0.9654169448401805
1134,0.9781464172484167
1135,0.8515013859493706
1136,0.9703073019531686
1137,0.9771097989266313
1138,0.9654169448401805
1139,0.9675886093564833
1140,0.9301066898931394
1141,0.9532058946150787
1142,0.9665373281596609
1143,0.9735798351640857
1144,0.9703073019531686
1145,0.9788889141915544
1146,0.9781464172484167
1147,0.9635878757063048
1148,0.9049047206587556
1149,0.9649255559555604
1150,0.9635878757063048
1151,0.9906850456181362
1152,0.9766846144434673
1153,0.9693628890329017
1154,0.6264703991247638
1155,0.9781464172484167
1156,0.9749981618483174
1157,0.9538873134150252
1158,0.9665373281596609
1159,0.9437396930022107
1160,0.9280869487919877
1161,0.9649255559555604
1162,0.9649255559555604
1163,0.9433237125720351
1164,0.9635772000207846
1165,0.992538259368897
1166,0.9985483055302693
1167,0.9781464172484167
1168,0.9703073019531686
1169,0.9600478684188342
1170,1.0089544338834655
1171,0.9665373281596609
1172,0.9766846144434673
1173,0.9604951617264248
1174,0.9781464172484167
1175,0.9809169989467318
1176,0.9643745699431057
1177,0.9703073019531686
1178,0.9741194593901655
1179,0.9904084333035054
1180,0.9370509255341922
1181,0.967533819899026
1182,0.9603589037220809
1183,0.9685579116909313
1184,0.859544492837773
1185,0.9654169448401805
1186,0.9893487968845787
1187,0.9557163825489009
1188,0.6994021660547934
1189,0.9727699342489138
1190,0.9673833393699682
1191,0.9693628890329017
1192,0.9703073019531686
1193,0.9654169448401805
1194,0.967533819899026
1195,0.9415417410335046
1196,0.9552249936642808
1197,0.9557163825489009
1198,0.9699343384124339
1199,0.9608534492638495
1200,0.9781464172484167
1201,0.976317348114541
1202,0.8687546752310467
1203,0.9649255559555604
1204,0.9771097989266313
1205,0.9534328844645908
1206,0.9635878757063048
1207,0.9197418359690209
1208,0.9886928485538781
1209,0.9671178394688503
1210,0.9401185602845316
1211,0.9296949109146824
1212,0.9534328844645908
1213,0.9785836766613223
1214,0.9864466001683057
1215,0.9693628890329017
1216,0.9554926628706409
1217,0.9752745533503516
1218,0.9538873134150252
1219,0.967533819899026
1220,0.9679133209712523
1221,0.9534328844645908
1222,0.967533819899026
1223,0.9679958157451131
1224,0.9550092749980383
1225,0.9670484508385137
1226,0.9731546506809218
1227,0.9703073019531686
1228,0.9415417410335046
1229,0.978283027177956
1230,0.9809169989467318
1231,0.9904084333035054
1232,0.9458735092393352
1233,1.0053807696555108
1234,0.9606517205944185
1235,0.9660440292200086
1236,0.9270531776759431
1237,0.9560885643290692
1238,0.9703073019531686
1239,0.9693628890329017
1240,0.9749981618483174
1241,0.9694443246124602
1242,0.9465131750563534
1243,0.9570086675762945
1244,0.9781464172484167
1245,0.9773414399064463
1246,0.9033801302947522
1247,0.9836890070566415
1248,0.9781464172484167
1249,0.9280869487919877
1250,0.9682334437837641
1251,0.9444969408233598
1252,0.9590605078048973
1253,0.973884147677898
1254,0.9635878757063048
1255,0.9735798351640857
1256,0.9654169448401805
1257,0.8342526877293691
1258,0.967533819899026
1259,0.9560520697622277
1260,0.9662866310883055
